#,origin,destination,flow
23302,32402,23203,1
23303,12253,8462,1
23304,25766,13083,1
23305,27857,818,1
23306,16325,25125,1
23307,23251,37390,1
23308,37364,40103,1
23309,8668,7459,1
23310,16387,5153,1
23311,23105,13778,1
23312,23146,1336,1
23313,14398,27290,1
23314,30542,28245,1
23315,23038,37586,1
23316,20975,39851,1
23317,7111,3601,1
23318,24222,3170,1
23319,32148,26975,1
23320,29342,28807,1
23321,6654,12165,1
23322,27655,40372,1
23323,22091,36992,1
23324,34184,39355,1
23325,34183,19542,1
23326,39306,872,1
23327,24839,36420,1
23328,12466,6902,1
23329,9311,27425,1
23330,6728,18795,1
23331,17315,17166,1
23332,29038,23592,1
23333,3726,35348,1
23334,12579,23105,1
23335,37014,4249,1
23336,8776,19690,1
23337,11732,13813,1
23338,15587,24749,1
23339,29452,17274,1
23340,3731,7085,1
23341,1960,16247,1
23342,3127,1891,1
23343,27657,9783,1
23344,15077,25108,1
23345,34830,34892,1
23346,29398,17575,1
23347,1129,16470,1
23348,5429,34373,1
23349,19128,7528,1
23350,8904,15264,1
23351,20979,13359,1
23352,20441,5153,1
23353,9403,3990,1
23354,8246,13652,1
23355,35245,13682,1
23356,13522,14168,1
23357,15016,16398,1
23358,4074,4597,1
23359,10473,26211,1
23360,11469,29371,1
23361,2982,6380,1
23362,2982,20163,1
23363,17374,35370,1
23364,20290,3392,1
23365,16441,22392,1
23366,16449,22392,1
23367,7080,19745,1
23368,15012,41283,1
23369,22266,37458,1
23370,13515,16218,1
23371,16505,16988,1
23372,20259,3163,1
23373,6030,27442,1
23374,14223,1677,1
23375,9216,12346,1
23376,7135,37013,1
23377,20673,7148,1
23378,23376,16884,1
23379,22920,16820,1
23380,35336,12752,1
23381,11666,812,1
23382,33934,21696,1
23383,13657,37358,1
23384,16621,33731,1
23385,25320,5356,1
23386,10729,40098,1
23387,14725,27778,1
23388,28119,16822,1
23389,2637,32044,1
23390,30021,1154,1
23391,29899,7512,1
23392,4595,16601,1
23393,33869,7379,1
23394,33871,17269,1
23395,16387,32823,1
23396,13515,11491,1
23397,16723,17726,1
23398,11930,21700,1
23399,41567,17284,1
23400,39793,33737,1
23401,22414,14142,1
23402,30984,14132,1
23403,11458,11801,1
23404,14916,3295,1
23405,33261,3590,1
23406,6035,18043,1
23407,37361,13682,1
23408,6193,14469,1
23409,16490,13358,1
23410,28713,7502,1
23411,23922,18043,1
23412,35359,1074,1
23413,25111,5353,1
23414,18241,4441,1
23415,29997,24143,1
23416,19081,7648,1
23417,13962,21669,1
23418,7473,37864,1
23419,1828,13507,1
23420,37760,16631,1
23421,29394,14919,1
23422,17051,13483,1
23423,6494,11260,1
23424,37254,7073,1
23425,36913,20304,1
23426,27003,38816,1
23427,19426,10381,1
23428,19426,11502,1
23429,34946,30541,1
23430,7363,20559,1
23431,35573,19138,1
23432,16928,11794,1
23433,19426,28082,1
23434,2657,9167,1
23435,19080,9167,1
23436,28283,11282,1
23437,36380,13371,1
23438,39864,11784,1
23439,30767,13377,1
23440,15002,29488,1
23441,14998,30984,1
23442,11777,19361,1
23443,27436,25011,1
23444,36385,36042,1
23445,6517,14162,1
23446,28664,5682,1
23447,14407,22829,1
23448,40410,8583,1
23449,37002,6258,1
23450,38967,7080,1
23451,27881,40374,1
23452,15002,27807,1
23453,27371,7383,1
23454,1470,33868,1
23455,31265,19825,1
23456,34180,25756,1
23457,13099,16792,1
23458,41627,26568,1
23459,21424,34033,1
23460,14399,28715,1
23461,26901,32089,1
23462,8909,32059,1
23463,28715,32090,1
23464,31322,32669,1
23465,10362,7576,1
23466,10646,8321,1
23467,27175,22766,1
23468,9520,12106,1
23469,35305,17604,1
23470,27782,10589,1
23471,3027,36242,1
23472,36677,34445,1
23473,8670,17206,1
23474,2424,28075,1
23475,972,25041,1
23476,8314,10616,1
23477,5895,10614,1
23478,8696,27355,1
23479,16729,21106,1
23480,28640,29529,1
23481,16371,928,1
23482,12095,19115,1
23483,2514,8759,1
23484,6517,17287,1
23485,7148,28599,1
23486,20299,16233,1
23487,38479,16868,1
23488,29137,2095,1
23489,40186,40389,1
23490,5890,808,1
23491,17187,13424,1
23492,16765,21700,1
23493,11810,12273,1
23494,35160,25482,1
23495,32459,4595,1
23496,6517,22235,1
23497,16492,17300,1
23498,3596,13999,1
23499,32365,30984,1
23500,17274,8998,1
23501,8718,28293,1
23502,16732,26842,1
23503,25124,16509,1
23504,37399,36420,1
23505,11062,28720,1
23506,24613,7141,1
23507,18705,34373,1
23508,8908,15992,1
23509,36380,22920,1
23510,31267,27406,1
23511,17556,40457,1
23512,17556,23231,1
23513,20617,36495,1
23514,22170,26120,1
23515,16925,7197,1
23516,24238,22389,1
23517,14272,16184,1
23518,21976,41857,1
23519,3165,921,1
23520,15243,5997,1
23521,28603,22249,1
23522,31863,15464,1
23523,8468,41061,1
23524,28289,7094,1
23525,22920,21357,1
23526,23332,27469,1
23527,11564,17188,1
23528,34075,22319,1
23529,3725,39532,1
23530,20530,28365,1
23531,24443,20214,1
23532,24148,27436,1
23533,16333,17266,1
23534,31964,19830,1
23535,32159,32089,1
23536,10217,16777,1
23537,15176,7077,1
23538,950,6762,1
23539,10552,35065,1
23540,4556,41833,1
23541,4236,41825,1
23542,36418,34624,1
23543,23040,33822,1
23544,19128,12688,1
23545,17184,13171,1
23546,13260,27549,1
23547,29811,14072,1
23548,13967,37619,1
23549,41765,16720,1
23550,17110,30865,1
23551,34798,8999,1
23552,7354,26671,1
23553,29499,3579,1
23554,23409,6494,1
23555,6797,23865,1
23556,27785,15252,1
23557,16358,36485,1
23558,34487,36803,1
23559,28514,17105,1
23560,17012,6417,1
23561,20199,34482,1
23562,1832,35311,1
23563,4177,22811,1
23564,26460,35550,1
23565,31485,11163,1
23566,27193,4709,1
23567,22257,22866,1
23568,21143,37347,1
23569,3675,11043,1
23570,12935,41232,1
23571,27167,23365,1
23572,21352,26174,1
23573,5142,26631,1
23574,27168,21689,1
23575,16388,13660,1
23576,14341,7504,1
23577,7575,7137,1
23578,34119,13463,1
23579,20464,27022,1
23580,10498,5164,1
23581,8683,4526,1
23582,34946,25272,1
23583,20628,10472,1
23584,24003,12070,1
23585,14311,20304,1
23586,7712,17193,1
23587,7717,17193,1
23588,41406,17193,1
23589,18678,5681,1
23590,3032,29442,1
23591,27873,14922,1
23592,23437,1328,1
23593,26115,6310,1
23594,32941,30742,1
23595,13393,10560,1
23596,32642,23621,1
23597,6143,30041,1
23598,6495,8670,1
23599,6366,17175,1
23600,37402,41932,1
23601,33294,11260,1
23602,6381,35770,1
23603,26818,8590,1
23604,27490,23147,1
23605,27483,7951,1
23606,22240,14096,1
23607,22922,14096,1
23608,3610,26473,1
23609,19241,28188,1
23610,8006,18830,1
23611,30054,22002,1
23612,40300,36254,1
23613,2444,29930,1
23614,23249,3168,1
23615,14923,31611,1
23616,9421,20312,1
23617,23223,20288,1
23618,15693,2308,1
23619,17001,17190,1
23620,8781,12743,1
23621,10473,8027,1
23622,19927,17624,1
23623,10987,16769,1
23624,40185,14055,1
23625,33965,7463,1
23626,6351,11800,1
23627,19360,11628,1
23628,40453,14309,1
23629,33872,14914,1
23630,19020,27880,1
23631,19051,6507,1
23632,17142,12634,1
23633,1718,36496,1
23634,2402,18829,1
23635,7080,15229,1
23636,14055,12873,1
23637,14051,15112,1
23638,26396,7475,1
23639,27991,9006,1
23640,10504,4595,1
23641,36175,3087,1
23642,4642,3051,1
23643,24222,35620,1
23644,4269,12084,1
23645,30355,39986,1
23646,26424,12738,1
23647,20337,16222,1
23648,40014,36381,1
23649,2825,10766,1
23650,4709,11805,1
23651,18066,27657,1
23652,34052,31620,1
23653,7104,11502,1
23654,26123,37829,1
23655,32512,31211,1
23656,13610,11793,1
23657,4507,16225,1
23658,15001,10524,1
23659,3068,32937,1
23660,5964,28761,1
23661,26735,24774,1
23662,13567,20938,1
23663,39571,17968,1
23664,41112,20193,1
23665,5870,38967,1
23666,30835,18530,1
23667,34499,40676,1
23668,31440,28806,1
23669,39805,23280,1
23670,12127,4021,1
23671,32030,491,1
23672,6030,7382,1
23673,6030,11382,1
23674,10991,17915,1
23675,22105,12033,1
23676,19921,8448,1
23677,27366,12687,1
23678,16511,25647,1
23679,3648,11233,1
23680,1892,1322,1
23681,18188,16376,1
23682,6975,19194,1
23683,36841,30319,1
23684,4158,6450,1
23685,14395,34980,1
23686,1216,6509,1
23687,14055,32009,1
23688,7060,5342,1
23689,14876,41406,1
23690,32765,4322,1
23691,3067,30516,1
23692,38508,27375,1
23693,37802,1594,1
23694,39571,35081,1
23695,2636,21889,1
23696,21106,950,1
23697,33584,36214,1
23698,14402,12751,1
23699,33113,16395,1
23700,29488,35065,1
23701,3167,17273,1
23702,37307,34700,1
23703,18339,34661,1
23704,24151,35276,1
23705,13778,7078,1
23706,22695,14397,1
23707,13039,23201,1
23708,7464,17575,1
23709,25849,677,1
23710,10569,12094,1
23711,12914,19950,1
23712,32045,32142,1
23713,31319,32197,1
23714,15028,10486,1
23715,31445,3616,1
23716,17267,11644,1
23717,16447,3650,1
23718,23621,7360,1
23719,6678,3708,1
23720,34988,19137,1
23721,22125,20681,1
23722,14620,31927,1
23723,38183,12064,1
23724,14998,35554,1
23725,8192,6364,1
23726,30054,22493,1
23727,37619,28884,1
23728,20673,31275,1
23729,20673,14691,1
23730,13954,23235,1
23731,14395,24529,1
23732,29397,7551,1
23733,18829,7526,1
23734,28075,27058,1
23735,8190,8246,1
23736,29397,28188,1
23737,26929,20628,1
23738,7717,36380,1
23739,1841,23715,1
23740,19097,32933,1
23741,36122,31322,1
23742,24136,26554,1
23743,11442,14311,1
23744,1443,3277,1
23745,5165,11163,1
23746,5165,28995,1
23747,23047,8466,1
23748,27169,3205,1
23749,17548,19030,1
23750,32641,13973,1
23751,39147,3118,1
23752,40020,34389,1
23753,4696,20293,1
23754,16119,36680,1
23755,2433,26962,1
23756,18092,27879,1
23757,6363,19781,1
23758,6826,36420,1
23759,24250,17274,1
23760,14683,17274,1
23761,25014,20297,1
23762,31324,33768,1
23763,36984,16977,1
23764,20482,27952,1
23765,28796,16902,1
23766,39535,16248,1
23767,7360,9440,1
23768,10499,22499,1
23769,871,16222,1
23770,19368,11925,1
23771,13653,39219,1
23772,7372,28213,1
23773,6856,35065,1
23774,28262,36338,1
23775,23686,29263,1
23776,16505,28003,1
23777,19345,12768,1
23778,17632,25031,1
23779,24729,20304,1
23780,17743,7363,1
23781,23377,41673,1
23782,21554,20304,1
23783,8781,9148,1
23784,34629,36381,1
23785,21057,5338,1
23786,22677,1501,1
23787,11793,16227,1
23788,16222,17188,1
23789,6825,36246,1
23790,26135,35357,1
23791,7077,26577,1
23792,9423,5150,1
23793,35624,7380,1
23794,24665,6019,1
23795,16400,17277,1
23796,26116,41673,1
23797,13912,4719,1
23798,2168,37507,1
23799,8445,29371,1
23800,35798,14166,1
23801,9414,22732,1
23802,35470,19119,1
23803,7094,41566,1
23804,34941,23592,1
23805,6364,3259,1
23806,9753,30329,1
23807,33600,7381,1
23808,9849,21710,1
23809,35425,35129,1
23810,40389,10556,1
23811,3647,20628,1
23812,10729,31357,1
23813,14461,5681,1
23814,41484,7782,1
23815,21526,16622,1
23816,20389,22583,1
23817,19031,30770,1
23818,31614,30080,1
23819,17290,1668,1
23820,23200,16411,1
23821,22904,9410,1
23822,4508,12070,1
23823,29508,18815,1
23824,5348,14745,1
23825,26520,2452,1
23826,31368,32005,1
23827,12029,18001,1
23828,28503,13036,1
23829,17025,34609,1
23830,13701,1078,1
23831,22415,37004,1
23832,27197,13338,1
23833,15602,12059,1
23834,4487,35718,1
23835,4509,27663,1
23836,775,12196,1
23837,36924,16603,1
23838,32932,5883,1
23839,13205,8788,1
23840,20306,16484,1
23841,22271,36451,1
23842,23428,31223,1
23843,1126,19032,1
23844,10693,22077,1
23845,36502,1077,1
23846,30099,27967,1
23847,24154,7473,1
23848,32007,1197,1
23849,9619,26549,1
23850,9598,21402,1
23851,13775,11925,1
23852,2184,30504,1
23853,2201,28811,1
23854,28896,32943,1
23855,17976,4273,1
23856,10472,5681,1
23857,35343,30045,1
23858,19241,16602,1
23859,35328,27771,1
23860,31127,9601,1
23861,1673,3629,1
23862,36231,3324,1
23863,15474,16219,1
23864,9805,17189,1
23865,26866,7899,1
23866,6162,27370,1
23867,16861,7101,1
23868,1267,34518,1
23869,3089,1126,1
23870,13199,14064,1
23871,13206,26547,1
23872,13657,35865,1
23873,12082,10472,1
23874,7846,40002,1
23875,17020,20393,1
23876,22520,11802,1
23877,3027,9534,1
23878,22391,7361,1
23879,16233,7386,1
23880,2637,15070,1
23881,10497,20226,1
23882,20298,26866,1
23883,5277,7080,1
23884,19111,13665,1
23885,6903,3150,1
23886,10513,16397,1
23887,42004,31920,1
23888,22150,19030,1
23889,10768,6367,1
23890,6682,19671,1
23891,13204,13701,1
23892,26907,33246,1
23893,28255,36678,1
23894,17270,68,1
23895,35775,24145,1
23896,22836,39921,1
23897,13424,40276,1
23898,17273,40455,1
23899,19791,20298,1
23900,6000,30573,1
23901,28666,12751,1
23902,19040,38941,1
23903,12766,34952,1
23904,39724,17047,1
23905,21555,7510,1
23906,27048,68,1
23907,13552,18983,1
23908,40014,953,1
23909,6676,7491,1
23910,16505,7077,1
23911,14172,23379,1
23912,36914,32904,1
23913,24333,3730,1
23914,6726,28258,1
23915,22081,29274,1
23916,19567,36984,1
23917,17779,31324,1
23918,16603,22235,1
23919,9619,20673,1
23920,26121,26111,1
23921,17051,31973,1
23922,22391,16234,1
23923,27134,6563,1
23924,11183,23625,1
23925,5354,9003,1
23926,8507,14927,1
23927,28697,31611,1
23928,16495,17807,1
23929,4567,30984,1
23930,35083,33124,1
23931,8750,5681,1
23932,14716,21352,1
23933,9001,10667,1
23934,12694,4716,1
23935,34629,6358,1
23936,6380,8639,1
23937,5166,27870,1
23938,35456,41563,1
23939,21055,17381,1
23940,22519,19146,1
23941,11904,22934,1
23942,21575,36194,1
23943,15890,1892,1
23944,5353,23415,1
23945,27703,20671,1
23946,37178,16601,1
23947,17868,5382,1
23948,38848,21107,1
23949,38855,10495,1
23950,17166,34386,1
23951,35327,19363,1
23952,18961,25011,1
23953,4943,13969,1
23954,36421,1841,1
23955,1049,18530,1
23956,28674,20367,1
23957,21972,22933,1
23958,37688,22933,1
23959,37689,10503,1
23960,7701,10501,1
23961,7702,28986,1
23962,19534,8111,1
23963,5892,7077,1
23964,10552,18961,1
23965,4146,25470,1
23966,18530,37761,1
23967,36385,29406,1
23968,27391,10513,1
23969,26152,7076,1
23970,18829,13963,1
23971,8190,38849,1
23972,18830,8461,1
23973,11792,31973,1
23974,16218,30418,1
23975,30057,16615,1
23976,23410,2007,1
23977,23405,27728,1
23978,40873,26427,1
23979,35336,6798,1
23980,27137,12749,1
23981,540,38539,1
23982,7079,5140,1
23983,11926,5140,1
23984,11927,14910,1
23985,11927,9003,1
23986,14072,26929,1
23987,23018,32942,1
23988,5889,14051,1
23989,20052,19766,1
23990,16890,21150,1
23991,29305,38062,1
23992,3307,33599,1
23993,8661,7889,1
23994,7109,37197,1
23995,17318,9776,1
23996,17167,24149,1
23997,8702,32730,1
23998,35021,26655,1
23999,28300,10563,1
24000,24772,1543,1
24001,11416,13778,1
24002,16220,37996,1
24003,24152,2777,1
24004,26541,10071,1
24005,5119,33737,1
24006,6870,21107,1
24007,12931,12465,1
24008,25011,31288,1
24009,18985,21596,1
24010,23113,19269,1
24011,25378,6406,1
24012,21854,12465,1
24013,12753,11803,1
24014,21579,31337,1
24015,8464,28664,1
24016,18697,10510,1
24017,25261,37106,1
24018,27293,8440,1
24019,6351,19622,1
24020,33711,24035,1
24021,1883,9528,1
24022,4692,16445,1
24023,33294,36417,1
24024,34763,20286,1
24025,9784,16416,1
24026,34816,16765,1
24027,5623,34749,1
24028,15278,27827,1
24029,2625,15308,1
24030,40688,40186,1
24031,16163,11924,1
24032,8773,16901,1
24033,34629,29271,1
24034,23338,37507,1
24035,26547,6881,1
24036,25700,32641,1
24037,10562,27489,1
24038,19040,16907,1
24039,33619,27151,1
24040,4749,14166,1
24041,17196,37405,1
24042,23421,17213,1
24043,22392,3078,1
24044,13444,38798,1
24045,14165,28885,1
24046,11197,11884,1
24047,34952,13366,1
24048,23286,19079,1
24049,24156,23105,1
24050,4322,22093,1
24051,17584,37987,1
24052,22412,37987,1
24053,5886,19030,1
24054,37926,27518,1
24055,635,27496,1
24056,5257,6218,1
24057,18118,41208,1
24058,31210,14365,1
24059,27999,12495,1
24060,6517,8014,1
24061,19057,38556,1
24062,40950,8784,1
24063,30301,37949,1
24064,3037,38511,1
24065,37509,12645,1
24066,6529,21108,1
24067,21016,8452,1
24068,13346,17193,1
24069,11246,12655,1
24070,4523,6259,1
24071,17577,17179,1
24072,13384,15245,1
24073,10778,19825,1
24074,7188,40692,1
24075,13990,2214,1
24076,30530,25623,1
24077,36556,17275,1
24078,857,19244,1
24079,2442,7592,1
24080,40252,1195,1
24081,39784,30904,1
24082,13983,8044,1
24083,19942,28888,1
24084,4719,23713,1
24085,19409,11006,1
24086,28255,4095,1
24087,873,5128,1
24088,22087,14538,1
24089,8192,28265,1
24090,39724,30467,1
24091,7987,41294,1
24092,30063,32836,1
24093,11809,32836,1
24094,4120,16428,1
24095,16778,12980,1
24096,38184,4550,1
24097,35802,1326,1
24098,30478,23233,1
24099,39814,3485,1
24100,27823,7128,1
24101,21974,14982,1
24102,26424,27547,1
24103,17311,11450,1
24104,16225,9321,1
24105,8745,14055,1
24106,13586,6801,1
24107,27161,23376,1
24108,12134,33958,1
24109,40103,11945,1
24110,36381,16386,1
24111,2773,14732,1
24112,37965,34510,1
24113,9001,27900,1
24114,28032,25559,1
24115,8783,27491,1
24116,25363,27999,1
24117,27887,25552,1
24118,13555,8447,1
24119,34944,7148,1
24120,4899,7120,1
24121,26661,3205,1
24122,24839,11897,1
24123,4510,26929,1
24124,24839,25746,1
24125,32971,19068,1
24126,5960,12350,1
24127,8642,33304,1
24128,12310,29342,1
24129,15282,33872,1
24130,34952,3196,1
24131,6684,24551,1
24132,22391,28324,1
24133,4555,35064,1
24134,13374,150,1
24135,21976,8543,1
24136,19036,7405,1
24137,25065,40310,1
24138,5345,8999,1
24139,6827,33412,1
24140,14162,14055,1
24141,7156,8733,1
24142,29342,13087,1
24143,36421,5562,1
24144,27320,25272,1
24145,39051,8999,1
24146,5359,39824,1
24147,11662,35538,1
24148,27092,19292,1
24149,22181,19574,1
24150,32203,10030,1
24151,20103,22093,1
24152,14826,24731,1
24153,19781,27791,1
24154,13446,28666,1
24155,28542,21031,1
24156,14281,11502,1
24157,36249,30541,1
24158,37945,28224,1
24159,13507,32090,1
24160,19543,4595,1
24161,65,17190,1
24162,22086,26521,1
24163,13115,22934,1
24164,19921,1900,1
24165,27695,40451,1
24166,3147,7381,1
24167,11451,19138,1
24168,816,6880,1
24169,23596,23058,1
24170,34727,41786,1
24171,13703,28599,1
24172,16431,8727,1
24173,41294,27379,1
24174,14714,18825,1
24175,16332,30595,1
24176,25845,1430,1
24177,19326,20673,1
24178,30305,2404,1
24179,31309,14228,1
24180,17745,23265,1
24181,878,34475,1
24182,5878,31280,1
24183,12974,23364,1
24184,18831,17379,1
24185,31915,27483,1
24186,10472,14199,1
24187,20673,5129,1
24188,20673,41214,1
24189,22822,13034,1
24190,21267,12114,1
24191,7398,1091,1
24192,30540,37476,1
24193,10500,2009,1
24194,16862,6834,1
24195,23388,9021,1
24196,23354,21554,1
24197,3263,7590,1
24198,35347,30882,1
24199,22086,3068,1
24200,3034,10381,1
24201,3037,36496,1
24202,40111,23105,1
24203,17978,28890,1
24204,7083,34124,1
24205,36260,1644,1
24206,3087,8412,1
24207,24394,28300,1
24208,7123,23254,1
24209,16336,31626,1
24210,41841,28825,1
24211,4321,3150,1
24212,4271,13950,1
24213,22076,13961,1
24214,14051,13654,1
24215,16719,25878,1
24216,24628,11564,1
24217,13193,5775,1
24218,13874,27388,1
24219,24707,1676,1
24220,28031,16217,1
24221,36414,26509,1
24222,36414,35776,1
24223,11709,16219,1
24224,5609,11803,1
24225,3295,3223,1
24226,1513,3223,1
24227,32168,16923,1
24228,20765,28188,1
24229,2877,30424,1
24230,16794,12749,1
24231,23014,11923,1
24232,40238,3465,1
24233,3842,25278,1
24234,4558,19624,1
24235,34909,33862,1
24236,12981,7523,1
24237,20260,39890,1
24238,9969,7969,1
24239,16535,41764,1
24240,5165,32008,1
24241,24989,25861,1
24242,21606,11028,1
24243,8719,33821,1
24244,16785,5159,1
24245,36214,28995,1
24246,19115,31896,1
24247,28729,11457,1
24248,26115,13888,1
24249,29988,30426,1
24250,5843,36679,1
24251,36467,8780,1
24252,7258,8947,1
24253,12068,16513,1
24254,16972,11864,1
24255,35541,36451,1
24256,23105,26486,1
24257,23105,16974,1
24258,32071,36245,1
24259,31973,5286,1
24260,6590,1847,1
24261,717,30863,1
24262,34654,24729,1
24263,37007,22235,1
24264,21492,7904,1
24265,6865,37002,1
24266,20082,10472,1
24267,5429,3529,1
24268,16974,22235,1
24269,16931,22235,1
24270,6486,5341,1
24271,16499,37650,1
24272,6511,18669,1
24273,16714,3087,1
24274,16879,23346,1
24275,20389,8668,1
24276,6797,7440,1
24277,14727,35552,1
24278,14961,5340,1
24279,12111,23599,1
24280,22600,8998,1
24281,37296,6373,1
24282,22248,13161,1
24283,27679,32237,1
24284,11378,24614,1
24285,15847,13201,1
24286,17631,16937,1
24287,15840,10130,1
24288,25207,19162,1
24289,15204,8909,1
24290,35328,7244,1
24291,38855,25700,1
24292,17190,8727,1
24293,10327,8727,1
24294,10327,8728,1
24295,954,28002,1
24296,21575,40186,1
24297,32368,19550,1
24298,34338,30148,1
24299,36308,2623,1
24300,30454,5158,1
24301,17978,16790,1
24302,38557,21273,1
24303,35208,19284,1
24304,17274,16343,1
24305,11146,13390,1
24306,19411,23006,1
24307,30282,38022,1
24308,30085,16652,1
24309,8246,35172,1
24310,19353,20176,1
24311,38967,24729,1
24312,34764,36841,1
24313,17308,31322,1
24314,30356,16792,1
24315,10507,16793,1
24316,28554,6494,1
24317,23975,36667,1
24318,23975,16399,1
24319,16917,6352,1
24320,31290,11820,1
24321,19909,11076,1
24322,11502,10476,1
24323,25654,11450,1
24324,1823,15479,1
24325,24148,9167,1
24326,4552,5681,1
24327,16950,25412,1
24328,7078,27048,1
24329,18043,4533,1
24330,24239,12962,1
24331,40433,37873,1
24332,35343,12072,1
24333,8683,30329,1
24334,20473,33505,1
24335,27874,27527,1
24336,36260,27534,1
